code,name,fullName,slug,type,provinceCode
02758,"Trung Thịnh","Xã Trung Thịnh, Tỉnh Tuyên Quang",trung-thinh,commune,34
02760,"Phú Linh","Xã Phú Linh, Tỉnh Tuyên Quang",phu-linh,commune,34
02763,"Niêm Sơn","Xã Niêm Sơn, Tỉnh Tuyên Quang",niem-son,commune,34
02765,"Bằng Lang","Xã Bằng Lang, Tỉnh Tuyên Quang",bang-lang,commune,34
02774,"Vĩnh Tuy","Xã Vĩnh Tuy, Tỉnh Tuyên Quang",vinh-tuy,commune,34
02781,"Nấm Dẩn","Xã Nấm Dẩn, Tỉnh Tuyên Quang",nam-dan,commune,34
02794,"Đường Hồng","Xã Đường Hồng, Tỉnh Tuyên Quang",duong-hong,commune,34
02817,"Hồng Thái","Xã Hồng Thái, Tỉnh Tuyên Quang",hong-thai,commune,34
02820,"Tùng Vài","Xã Tùng Vài, Tỉnh Tuyên Quang",tung-vai,commune,34
02834,"Tân An","Xã Tân An, Tỉnh Tuyên Quang",tan-an,commune,34
02841,"Lực Hành","Xã Lực Hành, Tỉnh Tuyên Quang",luc-hanh,commune,34
02844,"Tân Long","Xã Tân Long, Tỉnh Tuyên Quang",tan-long,commune,34
02845,"Lùng Tám","Xã Lùng Tám, Tỉnh Tuyên Quang",lung-tam,commune,34
02847,"Trung Sơn","Xã Trung Sơn, Tỉnh Tuyên Quang",trung-son,commune,34
02851,"Hùng Lợi","Xã Hùng Lợi, Tỉnh Tuyên Quang",hung-loi,commune,34
02862,"Tân Trịnh","Xã Tân Trịnh, Tỉnh Tuyên Quang",tan-trinh,commune,34
02873,"Quang Bình","Xã Quang Bình, Tỉnh Tuyên Quang",quang-binh,commune,34
02874,"Đồng Tâm","Xã Đồng Tâm, Tỉnh Tuyên Quang",dong-tam,commune,34
02880,"Liên Hiệp","Xã Liên Hiệp, Tỉnh Tuyên Quang",lien-hiep,commune,34
02889,"Tân Tiến","Xã Tân Tiến, Tỉnh Tuyên Quang",tan-tien,commune,34
02892,"Hùng Đức","Xã Hùng Đức, Tỉnh Tuyên Quang",hung-duc,commune,34
02900,"Yên Lập","Xã Yên Lập, Tỉnh Tuyên Quang",yen-lap,commune,34
02903,"Bình An","Xã Bình An, Tỉnh Tuyên Quang",binh-an,commune,34
02920,"Ngọc Long","Xã Ngọc Long, Tỉnh Tuyên Quang",ngoc-long,commune,34
02926,"Nghĩa Thuận","Xã Nghĩa Thuận, Tỉnh Tuyên Quang",nghia-thuan,commune,34
02928,"Thượng Lâm","Xã Thượng Lâm, Tỉnh Tuyên Quang",thuong-lam,commune,34
02932,"Cán Tỷ","Xã Cán Tỷ, Tỉnh Tuyên Quang",can-ty,commune,34
02934,"Bản Máy","Xã Bản Máy, Tỉnh Tuyên Quang",ban-may,commune,34
02936,"Yên Cường","Xã Yên Cường, Tỉnh Tuyên Quang",yen-cuong,commune,34
02940,"Bạch Ngọc","Xã Bạch Ngọc, Tỉnh Tuyên Quang",bach-ngoc,commune,34
02966,"Kiên Đài","Xã Kiên Đài, Tỉnh Tuyên Quang",kien-dai,commune,34
02978,"Xuân Giang","Xã Xuân Giang, Tỉnh Tuyên Quang",xuan-giang,commune,34
03013,"Hồ Thầu","Xã Hồ Thầu, Tỉnh Tuyên Quang",ho-thau,commune,34
03017,"Tri Phú","Xã Tri Phú, Tỉnh Tuyên Quang",tri-phu,commune,34
03024,"Nậm Dịch","Xã Nậm Dịch, Tỉnh Tuyên Quang",nam-dich,commune,34
03044,"Trung Hà","Xã Trung Hà, Tỉnh Tuyên Quang",trung-ha,commune,34
03050,"Tùng Bá","Xã Tùng Bá, Tỉnh Tuyên Quang",tung-ba,commune,34
03061,"Khuôn Lùng","Xã Khuôn Lùng, Tỉnh Tuyên Quang",khuon-lung,commune,34
03066,"Thuận Hoà","Xã Thuận Hoà, Tỉnh Tuyên Quang",thuan-hoa,commune,34
03067,"Minh Ngọc","Xã Minh Ngọc, Tỉnh Tuyên Quang",minh-ngoc,commune,34
03068,"Ngọc Đường","Xã Ngọc Đường, Tỉnh Tuyên Quang",ngoc-duong,commune,34
03072,"Tát Ngà","Xã Tát Ngà, Tỉnh Tuyên Quang",tat-nga,commune,34
03074,"Minh Sơn","Xã Minh Sơn, Tỉnh Tuyên Quang",minh-son,commune,34
03079,"Thàng Tín","Xã Thàng Tín, Tỉnh Tuyên Quang",thang-tin,commune,34
03087,"Minh Tân","Xã Minh Tân, Tỉnh Tuyên Quang",minh-tan,commune,34
03101,"Yên Hoa","Xã Yên Hoa, Tỉnh Tuyên Quang",yen-hoa,commune,34
03112,"Thượng Nông","Xã Thượng Nông, Tỉnh Tuyên Quang",thuong-nong,commune,34
03136,"Kiến Thiết","Xã Kiến Thiết, Tỉnh Tuyên Quang",kien-thiet,commune,34
03169,"Việt Lâm","Xã Việt Lâm, Tỉnh Tuyên Quang",viet-lam,commune,34
03174,"Thanh Thuỷ","Xã Thanh Thuỷ, Tỉnh Tuyên Quang",thanh-thuy,commune,34
03181,"Thông Nguyên","Xã Thông Nguyên, Tỉnh Tuyên Quang",thong-nguyen,commune,34
03182,"Pờ Ly Ngài","Xã Pờ Ly Ngài, Tỉnh Tuyên Quang",po-ly-ngai,commune,34
03183,"Giáp Trung","Xã Giáp Trung, Tỉnh Tuyên Quang",giap-trung,commune,34
03185,"Thượng Sơn","Xã Thượng Sơn, Tỉnh Tuyên Quang",thuong-son,commune,34
03203,"Quảng Nguyên","Xã Quảng Nguyên, Tỉnh Tuyên Quang",quang-nguyen,commune,34
03218,"Yên Thành","Xã Yên Thành, Tỉnh Tuyên Quang",yen-thanh,commune,34
03219,"Côn Lôn","Xã Côn Lôn, Tỉnh Tuyên Quang",con-lon,commune,34
03257,"Tiên Nguyên","Xã Tiên Nguyên, Tỉnh Tuyên Quang",tien-nguyen,commune,34
03268,"Lao Chải","Xã Lao Chải, Tỉnh Tuyên Quang",lao-chai,commune,34
03281,"Cao Bồ","Xã Cao Bồ, Tỉnh Tuyên Quang",cao-bo,commune,34
