code,name,fullName,slug,type,provinceCode
00344,"Quốc Oai","Xã Quốc Oai, Thành phố Hà Nội",quoc-oai,commune,01
00347,"Sơn Đồng","Xã Sơn Đồng, Thành phố Hà Nội",son-ong,commune,01
00351,"Hồng Sơn","Xã Hồng Sơn, Thành phố Hà Nội",hong-son,commune,01
00353,"Quảng Bị","Xã Quảng Bị, Thành phố Hà Nội",quang-bi,commune,01
00355,"Long Biên","Phường Long Biên, Thành phố Hà Nội",long-bien,ward,01
00358,"Dân Hòa","Xã Dân Hòa, Thành phố Hà Nội",dan-hoa,commune,01
00362,"Mê Linh","Xã Mê Linh, Thành phố Hà Nội",me-linh,commune,01
00371,"Phúc Lộc","Xã Phúc Lộc, Thành phố Hà Nội",phuc-loc,commune,01
00373,"Trung Giã","Xã Trung Giã, Thành phố Hà Nội",trung-gia,commune,01
00379,"Láng","Phường Láng, Thành phố Hà Nội",lang,ward,01
00383,"Kiều Phú","Xã Kiều Phú, Thành phố Hà Nội",kieu-phu,commune,01
00384,"Vân Đình","Xã Vân Đình, Thành phố Hà Nội",van-inh,commune,01
00393,"Phượng Dực","Xã Phượng Dực, Thành phố Hà Nội",phuong-duc,commune,01
00396,"Chương Dương","Xã Chương Dương, Thành phố Hà Nội",chuong-duong,commune,01
00409,"Quảng Oai","Xã Quảng Oai, Thành phố Hà Nội",quang-oai,commune,01
00411,"Dương Hòa","Xã Dương Hòa, Thành phố Hà Nội",duong-hoa,commune,01
00413,"Hồng Vân","Xã Hồng Vân, Thành phố Hà Nội",hong-van,commune,01
00416,"Vật Lại","Xã Vật Lại, Thành phố Hà Nội",vat-lai,commune,01
00431,"Thạch Thất","Xã Thạch Thất, Thành phố Hà Nội",thach-that,commune,01
00449,"Dương Nội","Phường Dương Nội, Thành phố Hà Nội",duong-noi,ward,01
00453,"Hoàng Liệt","Phường Hoàng Liệt, Thành phố Hà Nội",hoang-liet,ward,01
00472,"Thanh Oai","Xã Thanh Oai, Thành phố Hà Nội",thanh-oai,commune,01
00482,"Phúc Sơn","Xã Phúc Sơn, Thành phố Hà Nội",phuc-son,commune,01
00484,"Ứng Thiên","Xã Ứng Thiên, Thành phố Hà Nội",ung-thien,commune,01
00490,"Mỹ Đức","Xã Mỹ Đức, Thành phố Hà Nội",my-uc,commune,01
00506,"Cửa Nam","Phường Cửa Nam, Thành phố Hà Nội",cua-nam,ward,01
00508,"Hương Sơn","Xã Hương Sơn, Thành phố Hà Nội",huong-son,commune,01
00519,"Phú Lương","Phường Phú Lương, Thành phố Hà Nội",phu-luong,ward,01
00538,"Thanh Trì","Xã Thanh Trì, Thành phố Hà Nội",thanh-tri,commune,01
00576,"Hòa Phú","Xã Hòa Phú, Thành phố Hà Nội",hoa-phu,commune,01
00585,"Yên Nghĩa","Phường Yên Nghĩa, Thành phố Hà Nội",yen-nghia,ward,01
00597,"Hưng Đạo","Xã Hưng Đạo, Thành phố Hà Nội",hung-ao,commune,01
00608,"Bát Tràng","Xã Bát Tràng, Thành phố Hà Nội",bat-trang,commune,01
00617,"Xuân Đỉnh","Phường Xuân Đỉnh, Thành phố Hà Nội",xuan-inh,ward,01
00621,"Kim Anh","Xã Kim Anh, Thành phố Hà Nội",kim-anh,commune,01
00635,"Liên Minh","Xã Liên Minh, Thành phố Hà Nội",lien-minh,commune,01
00639,"Đan Phượng","Xã Đan Phượng, Thành phố Hà Nội",an-phuong,commune,01
00641,"Trần Phú","Xã Trần Phú, Thành phố Hà Nội",tran-phu,commune,01
00659,"Tây Mỗ","Phường Tây Mỗ, Thành phố Hà Nội",tay-mo,ward,01
00706,"Thượng Phúc","Xã Thượng Phúc, Thành phố Hà Nội",thuong-phuc,commune,01
00722,"Chuyên Mỹ","Xã Chuyên Mỹ, Thành phố Hà Nội",chuyen-my,commune,01
00756,"Ngọc Hồi","Xã Ngọc Hồi, Thành phố Hà Nội",ngoc-hoi,commune,01
00777,"Phú Cát","Xã Phú Cát, Thành phố Hà Nội",phu-cat,commune,01
00793,"Nam Phù","Xã Nam Phù, Thành phố Hà Nội",nam-phu,commune,01
00824,"Tùng Thiện","Phường Tùng Thiện, Thành phố Hà Nội",tung-thien,ward,01
00862,"Yên Sở","Phường Yên Sở, Thành phố Hà Nội",yen-so,ward,01
00908,"Bất Bạt","Xã Bất Bạt, Thành phố Hà Nội",bat-bat,commune,01
00919,"Đoài Phương","Xã Đoài Phương, Thành phố Hà Nội",oai-phuong,commune,01
00934,"Tây Tựu","Phường Tây Tựu, Thành phố Hà Nội",tay-tuu,ward,01
00941,"Phú Thượng","Phường Phú Thượng, Thành phố Hà Nội",phu-thuong,ward,01
00951,"Tam Hưng","Xã Tam Hưng, Thành phố Hà Nội",tam-hung,commune,01
00970,"Hạ Bằng","Xã Hạ Bằng, Thành phố Hà Nội",ha-bang,commune,01
01175,"Suối Hai","Xã Suối Hai, Thành phố Hà Nội",suoi-hai,commune,01
01568,"Yên Xuân","Xã Yên Xuân, Thành phố Hà Nội",yen-xuan,commune,01
01776,"Ba Vì","Xã Ba Vì, Thành phố Hà Nội",ba-vi,commune,01
01921,"Thượng Cát","Phường Thượng Cát, Thành phố Hà Nội",thuong-cat,ward,01
02175,"Yên Bài","Xã Yên Bài, Thành phố Hà Nội",yen-bai,commune,01
02216,"Hòa Lạc","Xã Hòa Lạc, Thành phố Hà Nội",hoa-lac,commune,01
02221,"Lĩnh Nam","Phường Lĩnh Nam, Thành phố Hà Nội",linh-nam,ward,01
03147,"Minh Châu","Xã Minh Châu, Thành phố Hà Nội",minh-chau,commune,01
