code,name,fullName,slug,type,provinceCode
01991,"Ea Ô","Xã Ea Ô, Tỉnh Đắk Lắk",ea-o,commune,27
01994,"Sông Hinh","Xã Sông Hinh, Tỉnh Đắk Lắk",song-hinh,commune,27
02052,"Krông Bông","Xã Krông Bông, Tỉnh Đắk Lắk",krong-bong,commune,27
02065,"Hòa Xuân","Xã Hòa Xuân, Tỉnh Đắk Lắk",hoa-xuan,commune,27
02073,"Đắk Liêng","Xã Đắk Liêng, Tỉnh Đắk Lắk",ak-lieng,commune,27
02077,"M’Drắk","Xã M’Drắk, Tỉnh Đắk Lắk",mdrak,commune,27
02161,"Xuân Đài","Phường Xuân Đài, Tỉnh Đắk Lắk",xuan-ai,ward,27
02181,"Dang Kang","Xã Dang Kang, Tỉnh Đắk Lắk",dang-kang,commune,27
02251,"Ea Kiết","Xã Ea Kiết, Tỉnh Đắk Lắk",ea-kiet,commune,27
02383,"Vụ Bổn","Xã Vụ Bổn, Tỉnh Đắk Lắk",vu-bon,commune,27
02412,"Cư Pơng","Xã Cư Pơng, Tỉnh Đắk Lắk",cu-pong,commune,27
02462,"Yang Mao","Xã Yang Mao, Tỉnh Đắk Lắk",yang-mao,commune,27
02482,"Cư Yang","Xã Cư Yang, Tỉnh Đắk Lắk",cu-yang,commune,27
02510,"Ea H’leo","Xã Ea H’leo, Tỉnh Đắk Lắk",ea-hleo,commune,27
02514,"Xuân Phước","Xã Xuân Phước, Tỉnh Đắk Lắk",xuan-phuoc,commune,27
02537,"Xuân Lãnh","Xã Xuân Lãnh, Tỉnh Đắk Lắk",xuan-lanh,commune,27
02542,"Đức Bình","Xã Đức Bình, Tỉnh Đắk Lắk",uc-binh,commune,27
02554,"Ea Riêng","Xã Ea Riêng, Tỉnh Đắk Lắk",ea-rieng,commune,27
02586,"Ea Păl","Xã Ea Păl, Tỉnh Đắk Lắk",ea-pal,commune,27
02613,"Đắk Phơi","Xã Đắk Phơi, Tỉnh Đắk Lắk",ak-phoi,commune,27
02673,"Cư Prao","Xã Cư Prao, Tỉnh Đắk Lắk",cu-prao,commune,27
02680,"Cư M’ta","Xã Cư M’ta, Tỉnh Đắk Lắk",cu-mta,commune,27
02714,"Tuy An Tây","Xã Tuy An Tây, Tỉnh Đắk Lắk",tuy-an-tay,commune,27
02715,"Krông Á","Xã Krông Á, Tỉnh Đắk Lắk",krong-a,commune,27
02737,"Dur Kmăl","Xã Dur Kmăl, Tỉnh Đắk Lắk",dur-kmal,commune,27
02771,"Ea Ly","Xã Ea Ly, Tỉnh Đắk Lắk",ea-ly,commune,27
02809,"Suối Trai","Xã Suối Trai, Tỉnh Đắk Lắk",suoi-trai,commune,27
02837,"Tây Sơn","Xã Tây Sơn, Tỉnh Đắk Lắk",tay-son,commune,27
02861,"Xuân Thọ","Xã Xuân Thọ, Tỉnh Đắk Lắk",xuan-tho,commune,27
02898,"Krông Nô","Xã Krông Nô, Tỉnh Đắk Lắk",krong-no,commune,27
02939,"Ea Bung","Xã Ea Bung, Tỉnh Đắk Lắk",ea-bung,commune,27
02995,"Phú Mỡ","Xã Phú Mỡ, Tỉnh Đắk Lắk",phu-mo,commune,27
03043,"Ea Bá","Xã Ea Bá, Tỉnh Đắk Lắk",ea-ba,commune,27
03133,"Ia Rvê","Xã Ia Rvê, Tỉnh Đắk Lắk",ia-rve,commune,27
03144,"Vân Hòa","Xã Vân Hòa, Tỉnh Đắk Lắk",van-hoa,commune,27
03151,"Ea Trang","Xã Ea Trang, Tỉnh Đắk Lắk",ea-trang,commune,27
03152,"Buôn Đôn","Xã Buôn Đôn, Tỉnh Đắk Lắk",buon-on,commune,27
03164,"Ia Lốp","Xã Ia Lốp, Tỉnh Đắk Lắk",ia-lop,commune,27
03168,"Nam Ka","Xã Nam Ka, Tỉnh Đắk Lắk",nam-ka,commune,27
