code,name,fullName,slug,type,provinceCode
01602,"Tuyên Quang","Xã Tuyên Quang, Tỉnh Lâm Đồng",tuyen-quang,commune,29
01638,"Tiến Thành","Phường Tiến Thành, Tỉnh Lâm Đồng",tien-thanh,ward,29
01656,"Đắk Sắk","Xã Đắk Sắk, Tỉnh Lâm Đồng",ak-sak,commune,29
01664,"Ka Đô","Xã Ka Đô, Tỉnh Lâm Đồng",ka-o,commune,29
01668,"Nhân Cơ","Xã Nhân Cơ, Tỉnh Lâm Đồng",nhan-co,commune,29
01761,"Trường Xuân","Xã Trường Xuân, Tỉnh Lâm Đồng",truong-xuan,commune,29
01780,"Sơn Mỹ","Xã Sơn Mỹ, Tỉnh Lâm Đồng",son-my,commune,29
01846,"Tân Hải","Xã Tân Hải, Tỉnh Lâm Đồng",tan-hai,commune,29
01886,"Phú Sơn - Lâm Hà","Xã Phú Sơn - Lâm Hà, Tỉnh Lâm Đồng",phu-son-lam-ha,commune,29
01891,"Hồng Thái","Xã Hồng Thái, Tỉnh Lâm Đồng",hong-thai,commune,29
01907,"Quảng Lập","Xã Quảng Lập, Tỉnh Lâm Đồng",quang-lap,commune,29
01953,"Đắk Wil","Xã Đắk Wil, Tỉnh Lâm Đồng",ak-wil,commune,29
01968,"Đông Gia Nghĩa","Phường Đông Gia Nghĩa, Tỉnh Lâm Đồng",ong-gia-nghia,ward,29
01988,"Lương Sơn","Xã Lương Sơn, Tỉnh Lâm Đồng",luong-son,commune,29
02009,"Nam Gia Nghĩa","Phường Nam Gia Nghĩa, Tỉnh Lâm Đồng",nam-gia-nghia,ward,29
02041,"Phúc Thọ - Lâm Hà","Xã Phúc Thọ - Lâm Hà, Tỉnh Lâm Đồng",phuc-tho-lam-ha,commune,29
02055,"Đạ Huoai","Xã Đạ Huoai, Tỉnh Lâm Đồng",a-huoai,commune,29
02062,"Tà Hine","Xã Tà Hine, Tỉnh Lâm Đồng",ta-hine,commune,29
02089,"Tà Đùng","Xã Tà Đùng, Tỉnh Lâm Đồng",ta-ung,commune,29
02095,"Krông Nô","Xã Krông Nô, Tỉnh Lâm Đồng",krong-no,commune,29
02098,"Thuận An","Xã Thuận An, Tỉnh Lâm Đồng",thuan-an,commune,29
02119,"Tân Minh","Xã Tân Minh, Tỉnh Lâm Đồng",tan-minh,commune,29
02134,"Quảng Sơn","Xã Quảng Sơn, Tỉnh Lâm Đồng",quang-son,commune,29
02165,"Nam Đà","Xã Nam Đà, Tỉnh Lâm Đồng",nam-a,commune,29
02169,"Gia Hiệp","Xã Gia Hiệp, Tỉnh Lâm Đồng",gia-hiep,commune,29
02183,"Sông Lũy","Xã Sông Lũy, Tỉnh Lâm Đồng",song-luy,commune,29
02220,"Nghị Đức","Xã Nghị Đức, Tỉnh Lâm Đồng",nghi-uc,commune,29
02229,"Đinh Trang Thượng","Xã Đinh Trang Thượng, Tỉnh Lâm Đồng",inh-trang-thuong,commune,29
02263,"Hòa Bắc","Xã Hòa Bắc, Tỉnh Lâm Đồng",hoa-bac,commune,29
02275,"Cát Tiên","Xã Cát Tiên, Tỉnh Lâm Đồng",cat-tien,commune,29
02281,"Nâm Nung","Xã Nâm Nung, Tỉnh Lâm Đồng",nam-nung,commune,29
02282,"Tân Lập","Xã Tân Lập, Tỉnh Lâm Đồng",tan-lap,commune,29
02299,"Hải Ninh","Xã Hải Ninh, Tỉnh Lâm Đồng",hai-ninh,commune,29
02310,"Thuận Hạnh","Xã Thuận Hạnh, Tỉnh Lâm Đồng",thuan-hanh,commune,29
02333,"Bắc Ruộng","Xã Bắc Ruộng, Tỉnh Lâm Đồng",bac-ruong,commune,29
02406,"Quảng Khê","Xã Quảng Khê, Tỉnh Lâm Đồng",quang-khe,commune,29
02423,"Quảng Phú","Xã Quảng Phú, Tỉnh Lâm Đồng",quang-phu,commune,29
02445,"Đam Rông 1","Xã Đam Rông 1, Tỉnh Lâm Đồng",am-rong-1,commune,29
02452,"Đam Rông 4","Xã Đam Rông 4, Tỉnh Lâm Đồng",am-rong-4,commune,29
02484,"Suối Kiết","Xã Suối Kiết, Tỉnh Lâm Đồng",suoi-kiet,commune,29
02504,"Ninh Gia","Xã Ninh Gia, Tỉnh Lâm Đồng",ninh-gia,commune,29
02506,"Hàm Thạnh","Xã Hàm Thạnh, Tỉnh Lâm Đồng",ham-thanh,commune,29
02507,"Đam Rông 2","Xã Đam Rông 2, Tỉnh Lâm Đồng",am-rong-2,commune,29
02544,"Đam Rông 3","Xã Đam Rông 3, Tỉnh Lâm Đồng",am-rong-3,commune,29
02563,"Vĩnh Hảo","Xã Vĩnh Hảo, Tỉnh Lâm Đồng",vinh-hao,commune,29
02587,"Cát Tiên 2","Xã Cát Tiên 2, Tỉnh Lâm Đồng",cat-tien-2,commune,29
02596,"Đạ Huoai 2","Xã Đạ Huoai 2, Tỉnh Lâm Đồng",a-huoai-2,commune,29
02597,"Lạc Dương","Xã Lạc Dương, Tỉnh Lâm Đồng",lac-duong,commune,29
02619,"Đạ Tẻh 2","Xã Đạ Tẻh 2, Tỉnh Lâm Đồng",a-teh-2,commune,29
02705,"Tà Năng","Xã Tà Năng, Tỉnh Lâm Đồng",ta-nang,commune,29
02726,"Đắk song","Xã Đắk song, Tỉnh Lâm Đồng",ak-song,commune,29
02793,"Đạ Tẻh 3","Xã Đạ Tẻh 3, Tỉnh Lâm Đồng",a-teh-3,commune,29
02797,"Bảo Lâm 5","Xã Bảo Lâm 5, Tỉnh Lâm Đồng",bao-lam-5,commune,29
02799,"Hòa Thắng","Xã Hòa Thắng, Tỉnh Lâm Đồng",hoa-thang,commune,29
02826,"Quảng Trực","Xã Quảng Trực, Tỉnh Lâm Đồng",quang-truc,commune,29
