code,name,fullName,slug,type,provinceCode
02036,"Bình Phú","Xã Bình Phú, Tỉnh Gia Lai",binh-phu,commune,28
02056,"Ia Lâu","Xã Ia Lâu, Tỉnh Gia Lai",ia-lau,commune,28
02068,"Ia Krêl","Xã Ia Krêl, Tỉnh Gia Lai",ia-krel,commune,28
02092,"KDang","Xã KDang, Tỉnh Gia Lai",kdang,commune,28
02100,"Ia Rsai","Xã Ia Rsai, Tỉnh Gia Lai",ia-rsai,commune,28
02104,"Kon Gang","Xã Kon Gang, Tỉnh Gia Lai",kon-gang,commune,28
02108,"Bình Hiệp","Xã Bình Hiệp, Tỉnh Gia Lai",binh-hiep,commune,28
02110,"Ân Hảo","Xã Ân Hảo, Tỉnh Gia Lai",an-hao,commune,28
02122,"Bàu Cạn","Xã Bàu Cạn, Tỉnh Gia Lai",bau-can,commune,28
02125,"Uar","Xã Uar, Tỉnh Gia Lai",uar,commune,28
02153,"Bình Khê","Xã Bình Khê, Tỉnh Gia Lai",binh-khe,commune,28
02156,"Chư A Thai","Xã Chư A Thai, Tỉnh Gia Lai",chu-a-thai,commune,28
02159,"Vạn Đức","Xã Vạn Đức, Tỉnh Gia Lai",van-duc,commune,28
02177,"Ia Hiao","Xã Ia Hiao, Tỉnh Gia Lai",ia-hiao,commune,28
02209,"Kông Chro","Xã Kông Chro, Tỉnh Gia Lai",kong-chro,commune,28
02242,"Ia Pia","Xã Ia Pia, Tỉnh Gia Lai",ia-pia,commune,28
02246,"Ia Tul","Xã Ia Tul, Tỉnh Gia Lai",ia-tul,commune,28
02250,"An Nhơn Tây","Xã An Nhơn Tây, Tỉnh Gia Lai",an-nhon-tay,commune,28
02272,"Cửu An","Xã Cửu An, Tỉnh Gia Lai",cuu-an,commune,28
02297,"Chư Păh","Xã Chư Păh, Tỉnh Gia Lai",chu-pah,commune,28
02339,"Ia Boòng","Xã Ia Boòng, Tỉnh Gia Lai",ia-boong,commune,28
02357,"Ân Tường","Xã Ân Tường, Tỉnh Gia Lai",an-tuong,commune,28
02358,"Đak Pơ","Xã Đak Pơ, Tỉnh Gia Lai",dak-po,commune,28
02362,"Phù Mỹ Tây","Xã Phù Mỹ Tây, Tỉnh Gia Lai",phu-my-tay,commune,28
02405,"Ia Dơk","Xã Ia Dơk, Tỉnh Gia Lai",ia-dok,commune,28
02414,"Lơ Pang","Xã Lơ Pang, Tỉnh Gia Lai",lo-pang,commune,28
02432,"Kông Bơ La","Xã Kông Bơ La, Tỉnh Gia Lai",kong-bo-la,commune,28
02433,"Ia Tôr","Xã Ia Tôr, Tỉnh Gia Lai",ia-tor,commune,28
02436,"Albá","Xã Albá, Tỉnh Gia Lai",alba,commune,28
02455,"Ia Khươl","Xã Ia Khươl, Tỉnh Gia Lai",ia-khuol,commune,28
02473,"Canh Vinh","Xã Canh Vinh, Tỉnh Gia Lai",canh-vinh,commune,28
02485,"Ia Dreh","Xã Ia Dreh, Tỉnh Gia Lai",ia-dreh,commune,28
02536,"Gào","Xã Gào, Tỉnh Gia Lai",gao,commune,28
02599,"Đak Sơmei","Xã Đak Sơmei, Tỉnh Gia Lai",dak-somei,commune,28
02630,"Pờ Tó","Xã Pờ Tó, Tỉnh Gia Lai",po-to,commune,28
02634,"Hra","Xã Hra, Tỉnh Gia Lai",hra,commune,28
02638,"Hội Sơn","Xã Hội Sơn, Tỉnh Gia Lai",hoi-son,commune,28
02647,"An Hòa","Xã An Hòa, Tỉnh Gia Lai",an-hoa,commune,28
02660,"Kim Sơn","Xã Kim Sơn, Tỉnh Gia Lai",kim-son,commune,28
02669,"Vân Canh","Xã Vân Canh, Tỉnh Gia Lai",van-canh,commune,28
02670,"Ia Ly","Xã Ia Ly, Tỉnh Gia Lai",ia-ly,commune,28
02727,"Ayun","Xã Ayun, Tỉnh Gia Lai",ayun,commune,28
02816,"Ia O","Xã Ia O, Tỉnh Gia Lai",ia-o,commune,28
02829,"Sơn Lang","Xã Sơn Lang, Tỉnh Gia Lai",son-lang,commune,28
02848,"Tơ Tung","Xã Tơ Tung, Tỉnh Gia Lai",to-tung,commune,28
02853,"Vĩnh Thịnh","Xã Vĩnh Thịnh, Tỉnh Gia Lai",vinh-thinh,commune,28
02869,"An Lão","Xã An Lão, Tỉnh Gia Lai",an-lao,commune,28
02904,"Ia Rbol","Xã Ia Rbol, Tỉnh Gia Lai",ia-rbol,commune,28
02914,"Vĩnh Thạnh","Xã Vĩnh Thạnh, Tỉnh Gia Lai",vinh-thanh,commune,28
02922,"Kon Chiêng","Xã Kon Chiêng, Tỉnh Gia Lai",kon-chieng,commune,28
02957,"Chư Krey","Xã Chư Krey, Tỉnh Gia Lai",chu-krey,commune,28
02984,"Ia Dom","Xã Ia Dom, Tỉnh Gia Lai",ia-dom,commune,28
02990,"Vĩnh Quang","Xã Vĩnh Quang, Tỉnh Gia Lai",vinh-quang,commune,28
02992,"Ia Chia","Xã Ia Chia, Tỉnh Gia Lai",ia-chia,commune,28
03007,"Ya Ma","Xã Ya Ma, Tỉnh Gia Lai",ya-ma,commune,28
03011,"Ya Hội","Xã Ya Hội, Tỉnh Gia Lai",ya-hoi,commune,28
03018,"Ia Nan","Xã Ia Nan, Tỉnh Gia Lai",ia-nan,commune,28
03037,"Ia Sao","Xã Ia Sao, Tỉnh Gia Lai",ia-sao,commune,28
03051,"SRó","Xã SRó, Tỉnh Gia Lai",sro,commune,28
03073,"Chơ Long","Xã Chơ Long, Tỉnh Gia Lai",cho-long,commune,28
03157,"An Vinh","Xã An Vinh, Tỉnh Gia Lai",an-vinh,commune,28
03180,"Đak Rong","Xã Đak Rong, Tỉnh Gia Lai",dak-rong,commune,28
03194,"Krong","Xã Krong, Tỉnh Gia Lai",krong,commune,28
03195,"Vĩnh Sơn","Xã Vĩnh Sơn, Tỉnh Gia Lai",vinh-son,commune,28
03207,"Ia Pnôn","Xã Ia Pnôn, Tỉnh Gia Lai",ia-pnon,commune,28
03262,"Đăk Song","Xã Đăk Song, Tỉnh Gia Lai",dak-song,commune,28
03283,"Ia Púch","Xã Ia Púch, Tỉnh Gia Lai",ia-puch,commune,28
03295,"Ia Mơ","Xã Ia Mơ, Tỉnh Gia Lai",ia-mo,commune,28
03309,"Canh Liên","Xã Canh Liên, Tỉnh Gia Lai",canh-lien,commune,28
03310,"Nhơn Châu","Xã Nhơn Châu, Tỉnh Gia Lai",nhon-chau,commune,28
03314,"An Toàn","Xã An Toàn, Tỉnh Gia Lai",an-toan,commune,28
