code,name,fullName,slug,type,provinceCode
02977,"Đức Phú","Xã Đức Phú, Thành phố Đà Nẵng",uc-phu,commune,12
02991,"Thạnh Mỹ","Xã Thạnh Mỹ, Thành phố Đà Nẵng",thanh-my,commune,12
03006,"Đông Giang","Xã Đông Giang, Thành phố Đà Nẵng",ong-giang,commune,12
03012,"Sông Kôn","Xã Sông Kôn, Thành phố Đà Nẵng",song-kon,commune,12
03020,"Tây Giang","Xã Tây Giang, Thành phố Đà Nẵng",tay-giang,commune,12
03032,"Phước Năng","Xã Phước Năng, Thành phố Đà Nẵng",phuoc-nang,commune,12
03039,"Trà Tập","Xã Trà Tập, Thành phố Đà Nẵng",tra-tap,commune,12
03045,"Bến Giằng","Xã Bến Giằng, Thành phố Đà Nẵng",ben-giang,commune,12
03064,"Hùng Sơn","Xã Hùng Sơn, Thành phố Đà Nẵng",hung-son,commune,12
03094,"Trà Mai","Xã Trà Mai, Thành phố Đà Nẵng",tra-mai,commune,12
03118,"Trà Linh","Xã Trà Linh, Thành phố Đà Nẵng",tra-linh,commune,12
03120,"Trà Liên","Xã Trà Liên, Thành phố Đà Nẵng",tra-lien,commune,12
03123,"Sông Vàng","Xã Sông Vàng, Thành phố Đà Nẵng",song-vang,commune,12
03126,"Phước Trà","Xã Phước Trà, Thành phố Đà Nẵng",phuoc-tra,commune,12
03150,"Trà Leng","Xã Trà Leng, Thành phố Đà Nẵng",tra-leng,commune,12
03179,"Trà Tân","Xã Trà Tân, Thành phố Đà Nẵng",tra-tan,commune,12
03205,"Trà Giáp","Xã Trà Giáp, Thành phố Đà Nẵng",tra-giap,commune,12
03239,"Avương","Xã Avương, Thành phố Đà Nẵng",avuong,commune,12
03242,"Trà Vân","Xã Trà Vân, Thành phố Đà Nẵng",tra-van,commune,12
03260,"Nam Giang","Xã Nam Giang, Thành phố Đà Nẵng",nam-giang,commune,12
03264,"Phước Thành","Xã Phước Thành, Thành phố Đà Nẵng",phuoc-thanh,commune,12
03267,"Bến Hiên","Xã Bến Hiên, Thành phố Đà Nẵng",ben-hien,commune,12
03270,"Phước Hiệp","Xã Phước Hiệp, Thành phố Đà Nẵng",phuoc-hiep,commune,12
03274,"Phước Chánh","Xã Phước Chánh, Thành phố Đà Nẵng",phuoc-chanh,commune,12
03299,"Đắc Pring","Xã Đắc Pring, Thành phố Đà Nẵng",ac-pring,commune,12
03303,"La Dêê","Xã La Dêê, Thành phố Đà Nẵng",la-dee,commune,12
03306,"Tân Hiệp","Xã Tân Hiệp, Thành phố Đà Nẵng",tan-hiep,commune,12
03308,"La Êê","Xã La Êê, Thành phố Đà Nẵng",la-ee,commune,12
03320,"Hoàng Sa","Đặc khu Hoàng Sa, Thành phố Đà Nẵng",hoang-sa,commune,12
