code,name,fullName,slug,type,provinceCode
01768,"Đồng Việt","Xã Đồng Việt, Tỉnh Bắc Ninh",dong-viet,commune,10
01848,"Tam Giang","Xã Tam Giang, Tỉnh Bắc Ninh",tam-giang,commune,10
01870,"Bồng Lai","Phường Bồng Lai, Tỉnh Bắc Ninh",bong-lai,ward,10
01896,"Phúc Hòa","Xã Phúc Hòa, Tỉnh Bắc Ninh",phuc-hoa,commune,10
01949,"Sơn Động","Xã Sơn Động, Tỉnh Bắc Ninh",son-dong,commune,10
01983,"Phật Tích","Xã Phật Tích, Tỉnh Bắc Ninh",phat-tich,commune,10
02003,"Đông Phú","Xã Đông Phú, Tỉnh Bắc Ninh",dong-phu,commune,10
02037,"Chi Lăng","Xã Chi Lăng, Tỉnh Bắc Ninh",chi-lang,commune,10
02076,"Đồng Kỳ","Xã Đồng Kỳ, Tỉnh Bắc Ninh",dong-ky,commune,10
02096,"Hạp Lĩnh","Phường Hạp Lĩnh, Tỉnh Bắc Ninh",hap-linh,ward,10
02112,"Ninh Xá","Phường Ninh Xá, Tỉnh Bắc Ninh",ninh-xa,ward,10
02193,"Trạm Lộ","Phường Trạm Lộ, Tỉnh Bắc Ninh",tram-lo,ward,10
02257,"Cẩm Lý","Xã Cẩm Lý, Tỉnh Bắc Ninh",cam-ly,commune,10
02306,"Đại Lai","Xã Đại Lai, Tỉnh Bắc Ninh",dai-lai,commune,10
02311,"Xuân Lương","Xã Xuân Lương, Tỉnh Bắc Ninh",xuan-luong,commune,10
02327,"Kiên Lao","Xã Kiên Lao, Tỉnh Bắc Ninh",kien-lao,commune,10
02352,"Trường Sơn","Xã Trường Sơn, Tỉnh Bắc Ninh",truong-son,commune,10
02416,"Tam Tiến","Xã Tam Tiến, Tỉnh Bắc Ninh",tam-tien,commune,10
02451,"Biển Động","Xã Biển Động, Tỉnh Bắc Ninh",bien-dong,commune,10
02460,"Nam Dương","Xã Nam Dương, Tỉnh Bắc Ninh",nam-duong,commune,10
02463,"Cao Đức","Xã Cao Đức, Tỉnh Bắc Ninh",cao-duc,commune,10
02492,"Lục Sơn","Xã Lục Sơn, Tỉnh Bắc Ninh",luc-son,commune,10
02522,"Biên Sơn","Xã Biên Sơn, Tỉnh Bắc Ninh",bien-son,commune,10
02607,"Tân Sơn","Xã Tân Sơn, Tỉnh Bắc Ninh",tan-son,commune,10
02616,"Đèo Gia","Xã Đèo Gia, Tỉnh Bắc Ninh",deo-gia,commune,10
02745,"Dương Hưu","Xã Dương Hưu, Tỉnh Bắc Ninh",duong-huu,commune,10
02767,"Đại Sơn","Xã Đại Sơn, Tỉnh Bắc Ninh",dai-son,commune,10
02875,"Tây Yên Tử","Xã Tây Yên Tử, Tỉnh Bắc Ninh",tay-yen-tu,commune,10
02945,"Sơn Hải","Xã Sơn Hải, Tỉnh Bắc Ninh",son-hai,commune,10
02970,"Yên Định","Xã Yên Định, Tỉnh Bắc Ninh",yen-dinh,commune,10
03041,"An Lạc","Xã An Lạc, Tỉnh Bắc Ninh",an-lac,commune,10
03172,"Tuấn Đạo","Xã Tuấn Đạo, Tỉnh Bắc Ninh",tuan-dao,commune,10
03177,"Sa Lý","Xã Sa Lý, Tỉnh Bắc Ninh",sa-ly,commune,10
03193,"Vân Sơn","Xã Vân Sơn, Tỉnh Bắc Ninh",van-son,commune,10
