code,name,fullName,slug,type,provinceCode
00122,"Bình Mỹ","Xã Bình Mỹ, Thành phố Hồ Chí Minh",binh-my,commune,30
00125,"Bến Cát","Phường Bến Cát, Thành phố Hồ Chí Minh",ben-cat,ward,30
00126,"Phú Hòa Đông","Xã Phú Hòa Đông, Thành phố Hồ Chí Minh",phu-hoa-dong,commune,30
00131,"Hòa Hưng","Phường Hòa Hưng, Thành phố Hồ Chí Minh",hoa-hung,ward,30
00134,"Khánh Hội","Phường Khánh Hội, Thành phố Hồ Chí Minh",khanh-hoi,ward,30
00137,"Tân Hòa","Phường Tân Hòa, Thành phố Hồ Chí Minh",tan-hoa,ward,30
00138,"Hóc Môn","Xã Hóc Môn, Thành phố Hồ Chí Minh",hoc-mon,commune,30
00139,"Tân Phú","Phường Tân Phú, Thành phố Hồ Chí Minh",tan-phu,ward,30
00144,"Bình Tiên","Phường Bình Tiên, Thành phố Hồ Chí Minh",binh-tien,ward,30
00146,"Minh Phụng","Phường Minh Phụng, Thành phố Hồ Chí Minh",minh-phung,ward,30
00150,"Tân Bình","Phường Tân Bình, Thành phố Hồ Chí Minh",tan-binh,ward,30
00155,"Thủ Dầu Một","Phường Thủ Dầu Một, Thành phố Hồ Chí Minh",thu-dau-mot,ward,30
00156,"Nhiêu Lộc","Phường Nhiêu Lộc, Thành phố Hồ Chí Minh",nhieu-loc,ward,30
00160,"Phú Lâm","Phường Phú Lâm, Thành phố Hồ Chí Minh",phu-lam,ward,30
00164,"Tam Thắng","Phường Tam Thắng, Thành phố Hồ Chí Minh",tam-thang,ward,30
00172,"Chợ Lớn","Phường Chợ Lớn, Thành phố Hồ Chí Minh",cho-lon,ward,30
00173,"Tân Sơn Nhất","Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh",tan-son-nhat,ward,30
00174,"Tân An Hội","Xã Tân An Hội, Thành phố Hồ Chí Minh",tan-an-hoi,commune,30
00178,"Phú Thuận","Phường Phú Thuận, Thành phố Hồ Chí Minh",phu-thuan,ward,30
00189,"An Đông","Phường An Đông, Thành phố Hồ Chí Minh",an-dong,ward,30
00194,"Hòa Lợi","Phường Hòa Lợi, Thành phố Hồ Chí Minh",hoa-loi,ward,30
00195,"Thới Hòa","Phường Thới Hòa, Thành phố Hồ Chí Minh",thoi-hoa,ward,30
