code,name,fullName,slug,type,provinceCode
01264,"Hà Đông","Xã Hà Đông, Thành phố Hải Phòng",ha-ong,commune,05
01283,"Nam Thanh Miện","Xã Nam Thanh Miện, Thành phố Hải Phòng",nam-thanh-mien,commune,05
01310,"Bình Giang","Xã Bình Giang, Thành phố Hải Phòng",binh-giang,commune,05
01324,"Hồng Châu","Xã Hồng Châu, Thành phố Hải Phòng",hong-chau,commune,05
01332,"Chí Minh","Xã Chí Minh, Thành phố Hải Phòng",chi-minh,commune,05
01372,"Chí Linh","Phường Chí Linh, Thành phố Hải Phòng",chi-linh,ward,05
01387,"Trường Tân","Xã Trường Tân, Thành phố Hải Phòng",truong-tan,commune,05
01447,"Việt Hòa","Phường Việt Hòa, Thành phố Hải Phòng",viet-hoa,ward,05
01473,"Đại Sơn","Xã Đại Sơn, Thành phố Hải Phòng",ai-son,commune,05
01486,"Tứ Minh","Phường Tứ Minh, Thành phố Hải Phòng",tu-minh,ward,05
01491,"Nam Đồ Sơn","Phường Nam Đồ Sơn, Thành phố Hải Phòng",nam-o-son,ward,05
01499,"An Trường","Xã An Trường, Thành phố Hải Phòng",an-truong,commune,05
01581,"An Quang","Xã An Quang, Thành phố Hải Phòng",an-quang,commune,05
01582,"Nguyễn Đại Năng","Phường Nguyễn Đại Năng, Thành phố Hải Phòng",nguyen-ai-nang,ward,05
01596,"Vĩnh Thuận","Xã Vĩnh Thuận, Thành phố Hải Phòng",vinh-thuan,commune,05
01607,"An Thành","Xã An Thành, Thành phố Hải Phòng",an-thanh,commune,05
01619,"Lạc Phượng","Xã Lạc Phượng, Thành phố Hải Phòng",lac-phuong,commune,05
01652,"Vĩnh Hòa","Xã Vĩnh Hòa, Thành phố Hải Phòng",vinh-hoa,commune,05
01655,"Nguyên Giáp","Xã Nguyên Giáp, Thành phố Hải Phòng",nguyen-giap,commune,05
01657,"Kiến Hưng","Xã Kiến Hưng, Thành phố Hải Phòng",kien-hung,commune,05
01672,"Nam An Phụ","Xã Nam An Phụ, Thành phố Hải Phòng",nam-an-phu,commune,05
01678,"Hà Nam","Xã Hà Nam, Thành phố Hải Phòng",ha-nam,commune,05
01702,"Tân An","Xã Tân An, Thành phố Hải Phòng",tan-an,commune,05
01715,"Dương Kinh","Phường Dương Kinh, Thành phố Hải Phòng",duong-kinh,ward,05
01717,"Hải Hưng","Xã Hải Hưng, Thành phố Hải Phòng",hai-hung,commune,05
01725,"Bắc Thanh Miện","Xã Bắc Thanh Miện, Thành phố Hải Phòng",bac-thanh-mien,commune,05
01727,"Tuệ Tĩnh","Xã Tuệ Tĩnh, Thành phố Hải Phòng",tue-tinh,commune,05
01743,"Trần Nhân Tông","Phường Trần Nhân Tông, Thành phố Hải Phòng",tran-nhan-tong,ward,05
01757,"Hùng Thắng","Xã Hùng Thắng, Thành phố Hải Phòng",hung-thang,commune,05
01771,"Trần Liễu","Phường Trần Liễu, Thành phố Hải Phòng",tran-lieu,ward,05
01797,"Vĩnh Thịnh","Xã Vĩnh Thịnh, Thành phố Hải Phòng",vinh-thinh,commune,05
01808,"Kiến Minh","Xã Kiến Minh, Thành phố Hải Phòng",kien-minh,commune,05
01814,"Chấn Hưng","Xã Chấn Hưng, Thành phố Hải Phòng",chan-hung,commune,05
01840,"Nghi Dương","Xã Nghi Dương, Thành phố Hải Phòng",nghi-duong,commune,05
01853,"An Hưng","Xã An Hưng, Thành phố Hải Phòng",an-hung,commune,05
01901,"Kinh Môn","Phường Kinh Môn, Thành phố Hải Phòng",kinh-mon,ward,05
01904,"Phạm Sư Mạnh","Phường Phạm Sư Mạnh, Thành phố Hải Phòng",pham-su-manh,ward,05
01906,"Nam Đồng","Phường Nam Đồng, Thành phố Hải Phòng",nam-ong,ward,05
01919,"Ái Quốc","Phường Ái Quốc, Thành phố Hải Phòng",ai-quoc,ward,05
01925,"Lê Đại Hành","Phường Lê Đại Hành, Thành phố Hải Phòng",le-ai-hanh,ward,05
01929,"Thượng Hồng","Xã Thượng Hồng, Thành phố Hải Phòng",thuong-hong,commune,05
01931,"Nguyễn Bỉnh Khiêm","Xã Nguyễn Bỉnh Khiêm, Thành phố Hải Phòng",nguyen-binh-khiem,commune,05
02081,"Bắc An Phụ","Phường Bắc An Phụ, Thành phố Hải Phòng",bac-an-phu,ward,05
02103,"Quyết Thắng","Xã Quyết Thắng, Thành phố Hải Phòng",quyet-thang,commune,05
02219,"Hợp Tiến","Xã Hợp Tiến, Thành phố Hải Phòng",hop-tien,commune,05
02240,"Thái Tân","Xã Thái Tân, Thành phố Hải Phòng",thai-tan,commune,05
02525,"Nguyễn Trãi","Phường Nguyễn Trãi, Thành phố Hải Phòng",nguyen-trai,ward,05
03317,"Bạch Long Vĩ","Đặc khu Bạch Long Vĩ, Thành phố Hải Phòng",bach-long-vi,commune,05
