code,name,fullName,slug,type,provinceCode
01549,"Xuân Phú","Xã Xuân Phú, Tỉnh Đồng Nai",xuan-phu,commune,22
01617,"Bình Tân","Xã Bình Tân, Tỉnh Đồng Nai",binh-tan,commune,22
01696,"Long Hà","Xã Long Hà, Tỉnh Đồng Nai",long-ha,commune,22
01740,"Bom Bo","Xã Bom Bo, Tỉnh Đồng Nai",bom-bo,commune,22
01779,"Lộc Hưng","Xã Lộc Hưng, Tỉnh Đồng Nai",loc-hung,commune,22
01784,"Xuân Đường","Xã Xuân Đường, Tỉnh Đồng Nai",xuan-duong,commune,22
01801,"Lộc Quang","Xã Lộc Quang, Tỉnh Đồng Nai",loc-quang,commune,22
01857,"Bình An","Xã Bình An, Tỉnh Đồng Nai",binh-an,commune,22
01903,"Hàng Gòn","Phường Hàng Gòn, Tỉnh Đồng Nai",hang-gon,ward,22
01971,"An Viễn","Xã An Viễn, Tỉnh Đồng Nai",an-vien,commune,22
02006,"Lộc Tấn","Xã Lộc Tấn, Tỉnh Đồng Nai",loc-tan,commune,22
02007,"Đak Nhau","Xã Đak Nhau, Tỉnh Đồng Nai",dak-nhau,commune,22
02008,"Thuận Lợi","Xã Thuận Lợi, Tỉnh Đồng Nai",thuan-loi,commune,22
02083,"Tân Lợi","Xã Tân Lợi, Tỉnh Đồng Nai",tan-loi,commune,22
02121,"Nha Bích","Xã Nha Bích, Tỉnh Đồng Nai",nha-bich,commune,22
02135,"Xuân Thành","Xã Xuân Thành, Tỉnh Đồng Nai",xuan-thanh,commune,22
02171,"Thọ Sơn","Xã Thọ Sơn, Tỉnh Đồng Nai",tho-son,commune,22
02190,"Xuân Quế","Xã Xuân Quế, Tỉnh Đồng Nai",xuan-que,commune,22
02303,"Đăk Ơ","Xã Đăk Ơ, Tỉnh Đồng Nai",dak-o,commune,22
02334,"Xuân Lập","Phường Xuân Lập, Tỉnh Đồng Nai",xuan-lap,ward,22
02464,"Minh Đức","Xã Minh Đức, Tỉnh Đồng Nai",minh-duc,commune,22
02535,"Phú Lý","Xã Phú Lý, Tỉnh Đồng Nai",phu-ly,commune,22
02538,"Nam Cát Tiên","Xã Nam Cát Tiên, Tỉnh Đồng Nai",nam-cat-tien,commune,22
02571,"Lộc Thành","Xã Lộc Thành, Tỉnh Đồng Nai",loc-thanh,commune,22
02681,"Phú Trung","Xã Phú Trung, Tỉnh Đồng Nai",phu-trung,commune,22
02748,"Hưng Phước","Xã Hưng Phước, Tỉnh Đồng Nai",hung-phuoc,commune,22
02894,"Lộc Thạnh","Xã Lộc Thạnh, Tỉnh Đồng Nai",loc-thanh,commune,22
03046,"Bù Gia Mập","Xã Bù Gia Mập, Tỉnh Đồng Nai",bu-gia-map,commune,22
03049,"Đak Lua","Xã Đak Lua, Tỉnh Đồng Nai",dak-lua,commune,22
