code,name,fullName,slug,type,provinceCode
01893,"Nghĩa Lộc","Xã Nghĩa Lộc, Tỉnh Nghệ An",nghia-loc,commune,11
01912,"Vĩnh Tường","Xã Vĩnh Tường, Tỉnh Nghệ An",vinh-tuong,commune,11
01920,"Tây Hiếu","Phường Tây Hiếu, Tỉnh Nghệ An",tay-hieu,ward,11
01941,"Nam Đàn","Xã Nam Đàn, Tỉnh Nghệ An",nam-an,commune,11
01945,"Đại Huệ","Xã Đại Huệ, Tỉnh Nghệ An",ai-hue,commune,11
02001,"Nghĩa Lâm","Xã Nghĩa Lâm, Tỉnh Nghệ An",nghia-lam,commune,11
02057,"Quỳ Châu","Xã Quỳ Châu, Tỉnh Nghệ An",quy-chau,commune,11
02064,"Cát Ngạn","Xã Cát Ngạn, Tỉnh Nghệ An",cat-ngan,commune,11
02075,"Quế Phong","Xã Quế Phong, Tỉnh Nghệ An",que-phong,commune,11
02082,"Tân An","Xã Tân An, Tỉnh Nghệ An",tan-an,commune,11
02097,"Nhân Hòa","Xã Nhân Hòa, Tỉnh Nghệ An",nhan-hoa,commune,11
02113,"Quang Đồng","Xã Quang Đồng, Tỉnh Nghệ An",quang-ong,commune,11
02117,"Nghĩa Hành","Xã Nghĩa Hành, Tỉnh Nghệ An",nghia-hanh,commune,11
02139,"Hải Lộc","Xã Hải Lộc, Tỉnh Nghệ An",hai-loc,commune,11
02151,"Thần Lĩnh","Xã Thần Lĩnh, Tỉnh Nghệ An",than-linh,commune,11
02176,"Nghĩa Thọ","Xã Nghĩa Thọ, Tỉnh Nghệ An",nghia-tho,commune,11
02182,"Minh Hợp","Xã Minh Hợp, Tỉnh Nghệ An",minh-hop,commune,11
02248,"Nghĩa Đồng","Xã Nghĩa Đồng, Tỉnh Nghệ An",nghia-ong,commune,11
02278,"Nghĩa Đàn","Xã Nghĩa Đàn, Tỉnh Nghệ An",nghia-an,commune,11
02279,"Tiên Đồng","Xã Tiên Đồng, Tỉnh Nghệ An",tien-ong,commune,11
02340,"Môn Sơn","Xã Môn Sơn, Tỉnh Nghệ An",mon-son,commune,11
02363,"Tương Dương","Xã Tương Dương, Tỉnh Nghệ An",tuong-duong,commune,11
02388,"Châu Tiến","Xã Châu Tiến, Tỉnh Nghệ An",chau-tien,commune,11
02398,"Mường Quàng","Xã Mường Quàng, Tỉnh Nghệ An",muong-quang,commune,11
02404,"Nghĩa Mai","Xã Nghĩa Mai, Tỉnh Nghệ An",nghia-mai,commune,11
02512,"Anh Sơn Đông","Xã Anh Sơn Đông, Tỉnh Nghệ An",anh-son-ong,commune,11
02575,"Quỳnh Thắng","Xã Quỳnh Thắng, Tỉnh Nghệ An",quynh-thang,commune,11
02622,"Tiền Phong","Xã Tiền Phong, Tỉnh Nghệ An",tien-phong,commune,11
02626,"Tri Lễ","Xã Tri Lễ, Tỉnh Nghệ An",tri-le,commune,11
02641,"Mường Ham","Xã Mường Ham, Tỉnh Nghệ An",muong-ham,commune,11
02651,"Giai Xuân","Xã Giai Xuân, Tỉnh Nghệ An",giai-xuan,commune,11
02675,"Hạnh Lâm","Xã Hạnh Lâm, Tỉnh Nghệ An",hanh-lam,commune,11
02701,"Mậu Thạch","Xã Mậu Thạch, Tỉnh Nghệ An",mau-thach,commune,11
02710,"Tam Quang","Xã Tam Quang, Tỉnh Nghệ An",tam-quang,commune,11
02730,"Hùng Chân","Xã Hùng Chân, Tỉnh Nghệ An",hung-chan,commune,11
02736,"Hữu Kiệm","Xã Hữu Kiệm, Tỉnh Nghệ An",huu-kiem,commune,11
02756,"Sơn Lâm","Xã Sơn Lâm, Tỉnh Nghệ An",son-lam,commune,11
02764,"Châu Khê","Xã Châu Khê, Tỉnh Nghệ An",chau-khe,commune,11
02779,"Thành Bình Thọ","Xã Thành Bình Thọ, Tỉnh Nghệ An",thanh-binh-tho,commune,11
02785,"Châu Hồng","Xã Châu Hồng, Tỉnh Nghệ An",chau-hong,commune,11
02818,"Mường Chọng","Xã Mường Chọng, Tỉnh Nghệ An",muong-chong,commune,11
02839,"Châu Bình","Xã Châu Bình, Tỉnh Nghệ An",chau-binh,commune,11
02888,"Mường Xén","Xã Mường Xén, Tỉnh Nghệ An",muong-xen,commune,11
02933,"Chiêu Lưu","Xã Chiêu Lưu, Tỉnh Nghệ An",chieu-luu,commune,11
02950,"Na Ngoi","Xã Na Ngoi, Tỉnh Nghệ An",na-ngoi,commune,11
02952,"Yên Na","Xã Yên Na, Tỉnh Nghệ An",yen-na,commune,11
03015,"Nậm Cắn","Xã Nậm Cắn, Tỉnh Nghệ An",nam-can,commune,11
03028,"Thông Thụ","Xã Thông Thụ, Tỉnh Nghệ An",thong-thu,commune,11
03030,"Nga My","Xã Nga My, Tỉnh Nghệ An",nga-my,commune,11
03033,"Yên Hòa","Xã Yên Hòa, Tỉnh Nghệ An",yen-hoa,commune,11
03075,"Tam Thái","Xã Tam Thái, Tỉnh Nghệ An",tam-thai,commune,11
03092,"Cam Phục","Xã Cam Phục, Tỉnh Nghệ An",cam-phuc,commune,11
03107,"Châu Lộc","Xã Châu Lộc, Tỉnh Nghệ An",chau-loc,commune,11
03119,"Nhôn Mai","Xã Nhôn Mai, Tỉnh Nghệ An",nhon-mai,commune,11
03171,"Mường Típ","Xã Mường Típ, Tỉnh Nghệ An",muong-tip,commune,11
03212,"Mỹ Lý","Xã Mỹ Lý, Tỉnh Nghệ An",my-ly,commune,11
03228,"Mường Lống","Xã Mường Lống, Tỉnh Nghệ An",muong-long,commune,11
03235,"Bắc Lý","Xã Bắc Lý, Tỉnh Nghệ An",bac-ly,commune,11
03243,"Lượng Minh","Xã Lượng Minh, Tỉnh Nghệ An",luong-minh,commune,11
03250,"Huồi Tụ","Xã Huồi Tụ, Tỉnh Nghệ An",huoi-tu,commune,11
03255,"Keng Đu","Xã Keng Đu, Tỉnh Nghệ An",keng-u,commune,11
03265,"Bình Chuẩn","Xã Bình Chuẩn, Tỉnh Nghệ An",binh-chuan,commune,11
03278,"Na Loi","Xã Na Loi, Tỉnh Nghệ An",na-loi,commune,11
03302,"Hữu Khuông","Xã Hữu Khuông, Tỉnh Nghệ An",huu-khuong,commune,11
